date-time,bare soil,cardboard mulch
9/15/2023 18:40,12.10%,15.70%
9/15/2023 18:55,12.10%,15.70%
9/15/2023 19:11,12.10%,15.70%
9/15/2023 19:26,12.10%,15.60%
9/15/2023 19:41,12.10%,15.80%
9/15/2023 19:56,12.10%,15.60%
9/15/2023 20:11,12.10%,15.70%
9/15/2023 20:26,12%,15.80%
9/15/2023 20:42,12.10%,15.70%
9/15/2023 20:57,12%,15.70%
9/15/2023 21:12,12.10%,15.60%
9/15/2023 21:27,12.10%,15.60%
9/15/2023 21:42,12%,15.80%
9/15/2023 21:57,12%,15.70%
9/15/2023 22:13,12%,15.70%
9/15/2023 22:28,12%,15.70%
9/15/2023 22:43,12%,15.60%
9/15/2023 22:58,12.10%,15.70%
9/15/2023 23:13,12.10%,15.60%
9/15/2023 23:28,12.10%,15.70%
9/15/2023 23:44,12.10%,15.70%
9/15/2023 23:59,12%,15.70%
9/16/2023 0:14,12.10%,15.60%
9/16/2023 0:29,12%,15.70%
9/16/2023 0:44,12.10%,15.60%
9/16/2023 0:59,12.10%,15.70%
9/16/2023 1:14,12.10%,15.60%
9/16/2023 1:29,12.10%,15.70%
9/16/2023 1:44,12.10%,15.70%
9/16/2023 1:59,12.10%,15.70%
9/16/2023 2:15,12.10%,15.60%
9/16/2023 2:30,12.10%,15.60%
9/16/2023 2:45,12%,15.60%
9/16/2023 3:00,12%,15.50%
9/16/2023 3:15,12%,15.60%
9/16/2023 3:30,12.10%,15.60%
9/16/2023 3:45,12%,15.60%
9/16/2023 4:00,12.10%,15.60%
9/16/2023 4:16,11.90%,15.60%
9/16/2023 4:31,12.10%,15.50%
9/16/2023 4:46,11.90%,15.60%
9/16/2023 5:01,12.10%,15.60%
9/16/2023 5:16,12%,15.60%
9/16/2023 5:31,11.90%,15.40%
9/16/2023 5:46,12.10%,15.60%
9/16/2023 6:01,12%,15.60%
9/16/2023 6:17,11.90%,15.60%
9/16/2023 6:32,12%,15.50%
9/16/2023 6:47,12%,15.50%
9/16/2023 7:02,11.90%,15.50%
9/16/2023 7:17,11.90%,15.40%
9/16/2023 7:33,12%,15.60%
9/16/2023 7:48,11.90%,15.40%
9/16/2023 8:03,11.90%,15.40%
9/16/2023 8:18,12%,15.50%
9/16/2023 8:33,12.10%,15.40%
9/16/2023 8:48,11.90%,15.40%
9/16/2023 9:04,11.90%,15.40%
9/16/2023 9:19,11.90%,15.40%
9/16/2023 9:34,11.80%,15.40%
9/16/2023 9:49,11.90%,15.40%
9/16/2023 10:04,11.80%,15.30%
9/16/2023 10:19,11.70%,15.40%
9/16/2023 10:34,11.60%,15.30%
9/16/2023 10:50,11.50%,15.40%
9/16/2023 11:05,11.50%,15.40%
9/16/2023 11:20,11.40%,15.50%
9/16/2023 11:35,11.30%,15.50%
9/16/2023 11:50,11.20%,15.40%
9/16/2023 12:05,11%,15.50%
9/16/2023 12:20,10.90%,15.40%
9/16/2023 12:36,10.80%,15.40%
9/16/2023 12:51,10.70%,15.40%
9/16/2023 13:06,10.80%,15.40%
9/16/2023 13:21,10.60%,15.40%
9/16/2023 13:36,10.70%,15.40%
9/16/2023 13:51,10.60%,15.40%
9/16/2023 14:06,10.50%,15.60%
9/16/2023 14:21,10.20%,15.40%
9/16/2023 16:26,10.20%,15.40%
9/16/2023 16:26,10.20%,15.40%
9/16/2023 16:41,10.20%,15.40%
9/16/2023 16:56,10.20%,15.40%
9/16/2023 18:38,10%,15.50%
9/16/2023 18:39,10%,15.50%
9/16/2023 18:54,9.90%,15.40%
9/16/2023 19:09,9.90%,15.40%
9/16/2023 20:51,9.90%,15.30%
9/16/2023 20:52,10%,15.50%
9/16/2023 21:07,9.70%,15.50%
9/16/2023 21:22,9.90%,15.50%
9/16/2023 21:37,9.90%,15.50%
9/16/2023 21:53,9.80%,15.40%
9/16/2023 22:08,9.80%,15.50%
9/16/2023 22:23,9.80%,15.60%
9/16/2023 22:38,9.80%,15.40%
9/16/2023 22:53,9.80%,15.40%
9/16/2023 23:08,9.80%,15.50%
9/16/2023 23:23,9.90%,15.40%
9/16/2023 23:38,9.70%,15.60%
9/16/2023 23:54,9.80%,15.40%
9/17/2023 0:09,9.80%,15.40%
9/17/2023 0:24,9.80%,15.40%
9/17/2023 0:39,9.80%,15.40%
9/17/2023 0:54,9.80%,15.40%
9/17/2023 1:09,9.70%,15.30%
9/17/2023 1:24,9.70%,15.40%
9/17/2023 1:39,9.70%,15.40%
9/17/2023 1:55,9.70%,15.50%
9/17/2023 2:10,9.80%,15.40%
9/17/2023 2:25,9.80%,15.20%
9/17/2023 2:40,9.80%,15.50%
9/17/2023 2:55,9.70%,15.30%
9/17/2023 3:11,9.70%,15.40%
9/17/2023 3:26,9.80%,15.30%
9/17/2023 3:41,9.70%,15.40%
9/17/2023 3:56,9.70%,15.40%
9/17/2023 4:11,9.70%,15.30%
9/17/2023 4:26,9.70%,15.40%
9/17/2023 4:41,9.60%,15.30%
9/17/2023 4:57,9.70%,15.30%
9/17/2023 5:12,9.80%,15.30%
9/17/2023 5:27,9.70%,15.30%
9/17/2023 5:42,9.70%,15.30%
9/17/2023 5:57,9.70%,15.20%
9/17/2023 6:12,9.70%,15.30%
9/17/2023 6:27,9.60%,15.20%
9/17/2023 6:43,9.70%,15.30%
9/17/2023 6:58,9.70%,15.30%
9/17/2023 7:13,9.60%,15.20%
9/17/2023 7:28,9.60%,15.30%
9/17/2023 7:43,9.70%,15.10%
9/17/2023 7:58,9.70%,15.30%
9/17/2023 8:13,9.60%,15.20%
9/17/2023 8:29,9.70%,15.20%
9/17/2023 8:44,9.60%,15.10%
9/17/2023 8:59,9.60%,15.30%
9/17/2023 9:14,9.70%,15.20%
9/17/2023 9:29,9.70%,15.20%
9/17/2023 9:44,9.70%,15.10%
9/17/2023 10:00,9.60%,15.10%
9/17/2023 10:15,9.70%,15.10%
9/17/2023 10:30,9.70%,15.10%
9/17/2023 10:45,9.60%,15.10%
9/17/2023 11:00,9.50%,15.10%
9/17/2023 11:15,9.40%,15.30%
9/17/2023 11:30,9.30%,15.10%
9/17/2023 11:46,9.30%,15.10%
9/17/2023 12:01,9.20%,15.10%
9/17/2023 12:16,9.10%,15.20%
9/17/2023 12:31,8.90%,15.20%
9/17/2023 12:46,8.90%,15.10%
9/17/2023 13:01,8.80%,15.20%
9/17/2023 13:17,8.70%,15.10%
9/17/2023 13:32,8.70%,15.10%
9/17/2023 15:37,7.80%,15.10%
9/17/2023 15:38,7.80%,15.20%
9/17/2023 15:53,7.80%,15.20%
9/17/2023 16:08,7.60%,15.30%
9/17/2023 16:23,7.50%,15.20%
9/17/2023 17:50,7.40%,15.10%
9/17/2023 17:50,7.40%,15.20%
9/17/2023 18:05,7.50%,15.30%
9/17/2023 18:20,7.40%,15.30%
9/17/2023 18:36,7.40%,15.20%
9/17/2023 18:51,7.60%,15.30%
9/17/2023 19:06,7.60%,15.30%
9/17/2023 19:21,7.50%,15.30%
9/17/2023 19:36,7.50%,15.30%
9/17/2023 19:51,7.60%,15.30%
9/17/2023 20:07,7.60%,15.20%
9/17/2023 20:22,7.50%,15.30%
9/17/2023 20:37,7.60%,15.30%
9/17/2023 20:52,7.60%,15.20%
9/17/2023 21:07,7.60%,15.30%
9/17/2023 21:22,7.50%,15.30%
9/17/2023 23:21,7.70%,15.20%
9/17/2023 23:21,7.70%,15.20%
9/17/2023 23:37,7.80%,15.20%
9/17/2023 23:52,7.70%,15.10%
9/18/2023 0:07,7.60%,15.20%
9/18/2023 0:22,7.60%,15.10%
9/18/2023 0:37,7.70%,15.10%
9/18/2023 0:52,7.60%,15.30%
9/18/2023 1:07,7.60%,15.20%
9/18/2023 1:23,7.70%,15.20%
9/18/2023 1:38,7.70%,15.10%
9/18/2023 1:53,7.70%,15.10%
9/18/2023 2:08,7.60%,15.10%
9/18/2023 2:23,7.70%,15.10%
9/18/2023 2:38,7.70%,15.10%
9/18/2023 2:53,7.80%,15.10%
9/18/2023 3:09,7.70%,15.20%
9/18/2023 3:24,7.70%,15.20%
9/18/2023 3:39,7.70%,15.10%
9/18/2023 3:54,7.60%,15.10%
9/18/2023 4:09,7.80%,15.10%
9/18/2023 4:24,7.70%,15.10%
9/18/2023 4:39,7.70%,15%
9/18/2023 4:55,7.80%,15.10%
9/18/2023 5:10,7.80%,15.10%
9/18/2023 5:25,7.80%,15.10%
9/18/2023 5:40,7.60%,15%
9/18/2023 5:55,7.70%,15.10%
9/18/2023 6:10,7.80%,15%
9/18/2023 6:25,7.80%,15.10%
9/18/2023 6:41,7.80%,15.10%
9/18/2023 6:56,7.80%,15%
9/18/2023 7:11,7.60%,15.10%
9/18/2023 7:26,7.80%,15%
9/18/2023 7:41,7.70%,15%
9/18/2023 7:56,7.70%,15%
9/18/2023 8:12,7.70%,15.10%
9/18/2023 8:27,7.70%,15%
9/18/2023 8:42,7.60%,15%
9/18/2023 8:57,7.60%,14.90%
9/18/2023 9:12,7.60%,15%
9/18/2023 9:27,7.60%,15%
9/18/2023 9:43,7.50%,14.90%
9/18/2023 9:58,7.50%,15%
9/18/2023 10:13,7.40%,14.80%
9/18/2023 10:28,7.40%,14.90%
9/18/2023 10:43,7.30%,14.80%
9/18/2023 10:58,7.30%,14.90%
9/18/2023 11:14,7.10%,15%
9/18/2023 11:29,7.10%,15%
9/18/2023 11:44,7%,14.90%
9/18/2023 11:59,6.80%,14.90%
9/18/2023 12:14,6.80%,14.90%
9/18/2023 12:30,6.60%,15%
9/18/2023 12:45,6.50%,14.90%
9/18/2023 13:00,6.40%,14.90%
9/18/2023 13:15,6.30%,14.90%
9/18/2023 13:30,6.30%,14.90%
9/18/2023 13:45,6.20%,15%
9/18/2023 14:01,6.20%,15%
9/18/2023 14:16,6.20%,14.90%
9/18/2023 14:31,6.10%,14.80%
9/18/2023 14:46,6%,14.80%
9/18/2023 15:01,6%,15%
9/18/2023 15:16,6%,14.90%
9/18/2023 15:32,6.10%,14.90%
9/18/2023 15:47,6%,14.80%
9/18/2023 16:02,6%,15%
9/18/2023 16:17,6%,15%
9/18/2023 16:18,6%,14.90%
9/18/2023 18:07,6.20%,14.90%
9/18/2023 18:08,6.30%,15%
9/18/2023 18:23,6.30%,15%
9/18/2023 18:38,6.30%,15%
9/18/2023 18:53,6.30%,15%
9/18/2023 19:08,6.30%,15%
9/18/2023 19:24,6.30%,15%
9/18/2023 19:39,6.30%,15%
9/18/2023 19:54,6.30%,15%
9/18/2023 20:09,6.40%,14.90%
9/18/2023 20:24,6.30%,14.90%
9/18/2023 20:39,6.30%,14.90%
9/18/2023 20:54,6.30%,14.90%
9/18/2023 21:09,6.30%,14.90%
9/18/2023 21:24,6.40%,15%
9/18/2023 23:38,6.30%,15%
9/18/2023 23:39,6.30%,15%
9/18/2023 23:54,6.30%,15%
9/19/2023 0:09,6.40%,14.80%
9/19/2023 0:25,6.30%,14.90%
9/19/2023 0:40,6.30%,15%
9/19/2023 0:55,6.20%,15%
9/19/2023 1:10,6.30%,14.90%
9/19/2023 1:25,6.30%,14.90%
9/19/2023 1:41,6.30%,15%
9/19/2023 1:56,6.30%,14.90%
9/19/2023 2:11,6.30%,14.80%
9/19/2023 2:26,6.30%,14.90%
9/19/2023 2:41,6.30%,15%
9/19/2023 2:56,6.30%,14.80%
9/19/2023 3:11,6.30%,15%
9/19/2023 3:26,6.30%,14.90%
9/19/2023 3:42,6.30%,14.80%
9/19/2023 3:57,6.40%,14.80%
9/19/2023 4:12,6.30%,14.90%
9/19/2023 4:27,6.30%,14.80%
9/19/2023 4:42,6.30%,15%
9/19/2023 4:57,6.30%,14.90%
9/19/2023 5:13,6.30%,14.70%
9/19/2023 5:28,6.30%,14.80%
9/19/2023 5:43,6.30%,14.80%
9/19/2023 5:58,6.30%,14.80%
9/19/2023 6:13,6.30%,14.80%
9/19/2023 6:28,6.30%,14.80%
9/19/2023 6:43,6.30%,14.90%
9/19/2023 6:58,6.30%,14.80%
9/19/2023 7:14,6.30%,14.80%
9/19/2023 7:29,6.40%,14.80%
9/19/2023 7:44,6.30%,14.80%
9/19/2023 7:59,6.30%,14.90%
9/19/2023 8:14,6.30%,14.80%
9/19/2023 8:29,6.30%,14.70%
9/19/2023 8:44,6.30%,14.80%
9/19/2023 9:00,6.40%,14.80%
9/19/2023 9:15,6.20%,14.80%
9/19/2023 9:30,6.30%,14.80%
9/19/2023 9:45,6.20%,14.80%
9/19/2023 10:00,6.20%,14.70%
9/19/2023 10:15,6.20%,14.70%
9/19/2023 10:30,6.10%,14.80%
9/19/2023 10:46,6.10%,14.70%
9/19/2023 11:01,6%,14.70%
9/19/2023 11:16,6%,14.70%
9/19/2023 11:31,5.90%,14.70%
9/19/2023 11:46,6%,14.80%
9/19/2023 12:01,5.90%,14.80%
9/19/2023 12:16,5.80%,14.70%
9/19/2023 12:31,5.90%,14.70%
9/19/2023 12:46,5.70%,14.70%
9/19/2023 13:01,5.70%,14.70%
9/19/2023 13:16,5.70%,14.80%
9/19/2023 13:32,5.60%,14.70%
9/19/2023 13:47,5.40%,14.60%
9/19/2023 14:02,5.40%,14.70%
9/19/2023 14:17,5.30%,14.70%
9/19/2023 16:12,5%,14.80%
9/19/2023 16:13,5%,14.70%
9/19/2023 16:28,5%,14.70%
9/19/2023 16:43,5%,14.70%
9/19/2023 18:25,5.20%,14.70%
9/19/2023 18:26,5.20%,14.70%
9/19/2023 18:41,5.20%,14.70%
9/19/2023 18:56,5.20%,14.70%
9/19/2023 19:11,5.20%,14.70%
9/19/2023 20:37,5.20%,14.60%
9/19/2023 20:38,5.20%,14.70%
9/19/2023 20:53,5.30%,14.70%
9/19/2023 22:50,5.30%,14.70%
9/19/2023 22:51,5.30%,14.80%
9/19/2023 23:06,5.30%,14.70%
9/19/2023 23:21,5.30%,14.50%
9/19/2023 23:37,5.30%,14.60%
9/19/2023 23:52,5.20%,14.60%
9/20/2023 0:07,5.30%,14.70%
9/20/2023 0:22,5.30%,14.60%
9/20/2023 0:37,5.30%,14.70%
9/20/2023 0:52,5.40%,14.70%
9/20/2023 1:07,5.40%,14.70%
9/20/2023 1:23,5.40%,14.70%
9/20/2023 1:38,5.30%,14.70%
9/20/2023 1:53,5.40%,14.70%
9/20/2023 2:08,5.30%,14.50%
9/20/2023 2:23,5.40%,14.60%
9/20/2023 2:38,5.40%,14.60%
9/20/2023 2:53,5.40%,14.60%
9/20/2023 3:09,5.30%,14.60%
9/20/2023 3:24,5.30%,14.50%
9/20/2023 3:39,5.40%,14.50%
9/20/2023 3:54,5.40%,14.60%
9/20/2023 4:09,5.30%,14.50%
9/20/2023 4:24,5.40%,14.50%
9/20/2023 4:39,5.40%,14.70%
9/20/2023 4:54,5.30%,14.70%
9/20/2023 5:10,5.40%,14.50%
9/20/2023 5:25,5.40%,14.60%
9/20/2023 5:40,5.40%,14.70%
9/20/2023 5:55,5.40%,14.50%
9/20/2023 6:10,5.30%,14.50%
9/20/2023 6:25,5.40%,14.50%
9/20/2023 6:40,5.40%,14.60%
9/20/2023 6:56,5.40%,14.70%
9/20/2023 7:11,5.40%,14.50%
9/20/2023 7:26,5.40%,14.40%
9/20/2023 7:41,5.40%,14.50%
9/20/2023 7:56,5.40%,14.50%
9/20/2023 8:11,5.40%,14.40%
9/20/2023 8:26,5.40%,14.50%
9/20/2023 8:41,5.50%,14.50%
9/20/2023 8:56,5.40%,14.40%
9/20/2023 9:12,5.40%,14.40%
9/20/2023 9:27,5.40%,14.40%
9/20/2023 9:42,5.30%,14.50%
9/20/2023 9:57,5.30%,14.50%
9/20/2023 10:12,5.30%,14.40%
9/20/2023 10:28,5.20%,14.50%
9/20/2023 10:43,5.20%,14.50%
9/20/2023 10:58,5.20%,14.40%
9/20/2023 11:13,5%,14.50%
9/20/2023 11:28,5%,14.50%
9/20/2023 11:44,5%,14.40%
9/20/2023 11:59,4.90%,14.50%
9/20/2023 12:14,4.80%,14.40%
9/20/2023 12:29,4.80%,14.40%
9/20/2023 12:44,4.70%,14.50%
9/20/2023 12:59,4.60%,14.40%
9/20/2023 13:15,4.50%,14.50%
9/20/2023 13:30,4.50%,14.40%
9/20/2023 13:45,4.40%,14.40%
9/20/2023 14:00,4.40%,14.40%
9/20/2023 14:15,4.30%,14.40%
9/20/2023 14:30,4.30%,14.40%
9/20/2023 16:30,3.80%,14.40%
9/20/2023 16:31,3.80%,14.40%
9/20/2023 16:46,3.80%,14.40%
9/20/2023 17:01,3.90%,14.40%
9/20/2023 17:16,3.90%,14.30%
9/20/2023 17:31,3.90%,14.40%
9/20/2023 17:47,3.90%,14.40%
9/20/2023 18:02,3.90%,14.30%
9/20/2023 19:49,4.10%,14.30%
9/20/2023 19:50,4.10%,14.40%
9/20/2023 20:05,4.10%,14.40%
9/20/2023 20:20,4.10%,14.20%
9/20/2023 22:02,4.10%,14.20%
9/20/2023 22:03,4.20%,14.20%
9/20/2023 22:18,4.10%,14.30%
9/20/2023 22:33,4.20%,14.30%
9/20/2023 22:48,4.10%,14.40%
9/20/2023 23:03,4.10%,14.40%
9/20/2023 23:18,4.10%,14.30%
9/20/2023 23:34,4.10%,14.20%
9/20/2023 23:49,4.10%,14.20%
9/21/2023 0:04,4.20%,14.30%
9/21/2023 0:19,4.20%,14.20%
9/21/2023 0:34,4.10%,14.30%
9/21/2023 0:49,4.20%,14.20%
9/21/2023 1:04,4.20%,14.20%
9/21/2023 1:19,4.20%,14.20%
9/21/2023 1:35,4.20%,14.30%
9/21/2023 1:50,4.20%,14.30%
9/21/2023 2:05,4.20%,14.20%
9/21/2023 2:20,4.20%,14.30%
9/21/2023 2:35,4.20%,14.30%
9/21/2023 2:50,4.20%,14.30%
9/21/2023 3:05,4.30%,14.40%
9/21/2023 3:21,4.30%,14.20%
9/21/2023 3:36,4.30%,14.30%
9/21/2023 3:51,4.30%,14.20%
9/21/2023 4:06,4.30%,14.20%
9/21/2023 4:21,4.30%,14.20%
9/21/2023 4:37,4.30%,14.40%
9/21/2023 4:52,4.30%,14.30%
9/21/2023 5:07,4.30%,14.20%
9/21/2023 5:22,4.40%,14.30%
9/21/2023 5:37,4.40%,14.10%
9/21/2023 5:52,4.30%,14.20%
9/21/2023 6:08,4.30%,14.10%
9/21/2023 6:23,4.40%,14.20%
9/21/2023 6:38,4.40%,14.20%
9/21/2023 6:53,4.30%,14.20%
9/21/2023 7:08,4.40%,14.10%
9/21/2023 7:23,4.40%,14.10%
9/21/2023 7:39,4.40%,14.10%
9/21/2023 7:54,4.40%,14.20%
9/21/2023 8:09,4.40%,14.20%
9/21/2023 8:24,4.30%,14.10%
9/21/2023 8:39,4.40%,14.10%
9/21/2023 8:54,4.40%,14.10%
9/21/2023 9:10,4.30%,14.10%
9/21/2023 9:25,4.30%,14.10%
9/21/2023 9:40,4.30%,14.10%
9/21/2023 9:55,4.30%,14.10%
9/21/2023 10:10,4.30%,14.10%
9/21/2023 10:25,4.30%,14.10%
9/21/2023 10:40,4.20%,14.10%
9/21/2023 10:56,4.10%,14.10%
9/21/2023 11:11,4.10%,14.10%
9/21/2023 11:26,4%,14.10%
9/21/2023 11:41,3.90%,14.20%
9/21/2023 11:56,3.80%,14.10%
9/21/2023 12:11,3.70%,14.10%
9/21/2023 12:26,3.80%,14.10%
9/21/2023 12:42,3.60%,14.10%
9/21/2023 12:57,3.60%,14.10%
9/21/2023 13:12,3.60%,14.20%
9/21/2023 13:27,3.60%,14.10%
9/21/2023 13:42,3.60%,14.10%
9/21/2023 13:57,3.60%,14%
9/21/2023 14:12,3.60%,14.10%
9/21/2023 14:28,3.40%,14.10%
9/21/2023 14:43,3.40%,14.10%
9/21/2023 14:58,3.40%,14%
9/21/2023 15:13,3.30%,14.10%
9/21/2023 15:28,3.20%,14%
9/21/2023 15:43,3.40%,14.10%
9/21/2023 15:59,3.30%,14.10%
9/21/2023 16:14,3.30%,14.10%
9/21/2023 16:29,3.30%,14%
9/21/2023 17:54,3.40%,14%
9/21/2023 17:55,3.40%,14%
9/21/2023 18:10,3.40%,13.90%
9/21/2023 18:25,3.40%,14.10%
9/21/2023 18:41,3.50%,14%
9/21/2023 18:56,3.40%,13.90%
9/21/2023 19:11,3.50%,14%
9/21/2023 19:26,3.60%,14%
9/21/2023 19:41,3.50%,14%
9/21/2023 21:13,3.60%,14%
9/21/2023 21:15,3.50%,14%
9/21/2023 21:30,3.60%,13.90%
9/21/2023 21:45,3.60%,14%
9/21/2023 22:00,3.60%,13.90%
9/21/2023 23:25,3.60%,13.80%
9/21/2023 23:26,3.70%,13.90%
9/21/2023 23:41,3.60%,14.10%
9/21/2023 23:56,3.70%,14.10%
9/22/2023 0:12,3.60%,13.90%
9/22/2023 0:27,3.60%,13.90%
9/22/2023 0:42,3.60%,13.90%
9/22/2023 0:57,3.60%,13.90%
9/22/2023 1:12,3.60%,13.90%
9/22/2023 1:27,3.60%,13.90%
9/22/2023 1:42,3.70%,13.90%
9/22/2023 3:51,3.70%,13.80%
9/22/2023 3:52,3.70%,13.80%
9/22/2023 4:07,3.80%,13.80%
9/22/2023 4:22,3.70%,13.80%
9/22/2023 4:37,3.80%,13.80%
9/22/2023 4:52,3.80%,13.90%
9/22/2023 5:07,3.80%,13.90%
9/22/2023 5:22,3.70%,13.80%
9/22/2023 5:37,3.70%,13.90%
9/22/2023 7:09,3.70%,13.90%
9/22/2023 7:10,3.70%,13.80%
9/22/2023 7:25,3.80%,13.80%
9/22/2023 7:40,3.80%,13.80%
9/22/2023 7:56,3.80%,13.80%
9/22/2023 8:11,3.80%,13.90%
9/22/2023 8:26,3.80%,13.90%
9/22/2023 10:28,3.70%,13.80%
9/22/2023 10:29,3.70%,13.80%
9/22/2023 10:44,3.70%,13.90%
9/22/2023 10:59,3.80%,13.80%
9/22/2023 11:14,3.80%,13.80%
9/22/2023 11:30,3.70%,13.80%
9/22/2023 11:45,3.70%,13.80%
9/22/2023 12:00,3.60%,13.70%
9/22/2023 12:15,3.60%,13.80%
9/22/2023 12:30,3.70%,13.90%
9/22/2023 12:45,3.70%,13.70%
9/22/2023 13:01,3.60%,13.70%
9/22/2023 13:16,3.70%,13.70%
9/22/2023 13:31,3.60%,13.80%
9/22/2023 13:46,3.60%,13.80%
9/22/2023 14:01,3.60%,13.90%
9/22/2023 14:17,3.60%,13.80%
9/22/2023 14:32,3.60%,13.80%
9/22/2023 14:47,3.60%,13.70%
9/22/2023 15:02,3.60%,13.80%
9/22/2023 15:17,3.50%,13.80%
9/22/2023 15:32,3.60%,13.80%
9/22/2023 15:47,3.50%,13.90%
9/22/2023 16:02,3.50%,13.60%
9/22/2023 16:18,3.60%,13.80%
9/22/2023 16:33,3.50%,13.80%
9/22/2023 16:48,3.50%,13.80%
9/22/2023 17:03,3.50%,13.80%
9/22/2023 17:18,3.50%,13.70%
9/22/2023 17:33,3.60%,13.70%
9/22/2023 17:48,3.60%,13.80%
9/22/2023 18:04,3.50%,13.70%
9/22/2023 18:19,3.60%,13.70%
9/22/2023 18:34,3.50%,13.70%
9/22/2023 18:49,3.50%,13.70%
9/22/2023 19:04,3.60%,13.80%
9/22/2023 19:20,3.60%,13.80%
9/22/2023 19:35,3.50%,13.80%
9/22/2023 19:50,3.60%,13.80%
9/22/2023 20:05,3.50%,13.80%
9/22/2023 20:20,3.60%,13.80%
9/22/2023 20:35,3.60%,13.70%
9/22/2023 20:50,3.60%,13.70%
9/22/2023 21:05,3.60%,13.80%
9/22/2023 21:21,3.60%,13.70%
9/22/2023 21:36,3.60%,13.70%
9/22/2023 21:51,3.50%,13.80%
9/22/2023 22:06,3.60%,13.80%
9/22/2023 22:21,3.60%,13.80%
9/22/2023 22:36,3.60%,13.70%
9/22/2023 22:51,3.60%,13.70%
9/22/2023 23:07,3.60%,13.80%
9/22/2023 23:22,3.60%,13.80%
9/22/2023 23:37,3.60%,13.60%
9/22/2023 23:52,3.60%,13.70%
9/23/2023 0:07,3.60%,13.70%
9/23/2023 0:22,3.70%,13.60%
9/23/2023 0:37,3.70%,13.60%
9/23/2023 0:53,3.70%,13.80%
9/23/2023 1:08,3.70%,13.70%
9/23/2023 1:23,3.70%,13.70%
9/23/2023 1:38,3.60%,13.70%
9/23/2023 1:53,3.70%,13.70%
9/23/2023 2:08,3.60%,13.70%
9/23/2023 2:24,3.70%,13.80%
9/23/2023 2:39,3.60%,13.70%
9/23/2023 2:54,3.60%,13.80%
9/23/2023 3:09,3.70%,13.60%
9/23/2023 3:24,3.70%,13.80%
9/23/2023 3:39,3.70%,13.80%
9/23/2023 3:54,3.70%,13.60%
9/23/2023 4:10,3.60%,13.70%
9/23/2023 4:25,3.70%,13.60%
9/23/2023 4:40,3.70%,13.60%
9/23/2023 4:55,3.70%,13.70%
9/23/2023 5:10,3.70%,13.60%
9/23/2023 5:25,3.70%,13.80%
9/23/2023 5:40,3.70%,13.70%
9/23/2023 5:55,3.70%,13.70%
9/23/2023 6:11,3.70%,13.70%
9/23/2023 6:26,3.70%,13.70%
9/23/2023 6:41,3.70%,13.70%
9/23/2023 6:56,3.80%,13.70%
9/23/2023 7:11,3.70%,13.80%
9/23/2023 7:26,3.70%,13.60%
9/23/2023 7:42,3.80%,13.60%
9/23/2023 7:57,3.70%,13.60%
9/23/2023 8:12,3.80%,13.60%
9/23/2023 8:27,3.80%,13.60%
9/23/2023 8:42,3.80%,13.60%
9/23/2023 8:57,3.70%,13.60%
9/23/2023 9:12,3.80%,13.70%
9/23/2023 9:27,3.70%,13.70%
9/23/2023 9:43,3.80%,13.60%
9/23/2023 9:58,3.70%,13.70%
9/23/2023 10:13,3.70%,13.70%
9/23/2023 10:28,3.70%,13.60%
9/23/2023 10:43,3.70%,13.70%
9/23/2023 10:58,3.60%,13.80%
9/23/2023 11:14,3.70%,13.60%
9/23/2023 11:29,3.60%,13.60%
9/23/2023 11:44,3.60%,13.60%
9/23/2023 11:59,3.60%,13.60%
9/23/2023 12:14,3.60%,13.80%
9/23/2023 12:29,3.60%,13.60%
9/23/2023 12:44,3.50%,13.60%
9/23/2023 12:59,3.60%,13.60%
9/23/2023 13:14,3.60%,13.60%
9/23/2023 13:29,3.50%,13.60%
9/23/2023 13:44,3.40%,13.70%
9/23/2023 14:00,3.50%,13.60%
9/23/2023 14:15,3.50%,13.70%
9/23/2023 14:30,3.50%,13.70%
9/23/2023 14:45,3.40%,13.60%
9/23/2023 15:00,3.40%,13.50%
9/23/2023 15:15,3.40%,13.60%
9/23/2023 15:31,3.40%,13.60%
9/23/2023 15:46,3.40%,13.70%
9/23/2023 16:01,3.40%,13.60%
9/23/2023 16:16,3.40%,13.60%
9/23/2023 16:31,3.40%,13.60%
9/23/2023 16:46,3.50%,13.60%
9/23/2023 17:01,3.50%,13.60%
9/23/2023 17:17,3.50%,13.60%
9/23/2023 17:32,3.60%,13.60%
9/23/2023 17:47,4.20%,13.60%
9/23/2023 18:02,5.10%,13.70%
9/23/2023 18:17,7.40%,13.80%
9/23/2023 18:33,9.60%,13.90%
9/23/2023 18:48,12%,14.20%
9/23/2023 19:03,13.50%,15.70%
9/23/2023 19:18,14%,16.50%
9/23/2023 19:33,14.40%,16.80%
9/23/2023 19:49,16.70%,17.60%
9/23/2023 20:04,18.50%,19%
9/23/2023 20:19,18.90%,20%
9/23/2023 20:34,19.10%,21%
9/23/2023 20:49,19.40%,21.50%
9/23/2023 21:04,19.60%,22.30%
9/23/2023 21:19,19.90%,22.70%
9/23/2023 21:35,27.20%,25%
9/23/2023 21:50,30.30%,27.80%
9/23/2023 22:05,31.10%,30.80%
9/23/2023 22:20,28.30%,30.50%
9/23/2023 22:35,29%,30.60%
9/23/2023 22:51,30.30%,31.80%
9/23/2023 23:06,32.40%,33.10%
9/23/2023 23:21,30.60%,32.90%
9/23/2023 23:36,30.90%,33%
9/23/2023 23:51,31.60%,33.70%
